transaction_id,user_id,campaign_id,amount
1200,215,2,1049000.0
1201,292,12,1186000.0
1202,224,5,1086000.0
1203,88,13,590000.0
1204,25,2,592000.0
1205,429,3,1101000.0
1206,220,17,821000.0
1207,275,4,576000.0
1208,135,17,984000.0
1209,492,4,1047000.0
1210,442,12,795000.0
1211,233,13,1270000.0
1212,465,9,1151000.0
1213,66,5,844000.0
1214,80,3,1260000.0
1215,423,1,1153000.0
1216,255,5,1153000.0
1217,125,12,1010000.0
1218,146,19,524000.0
1219,103,18,1279000.0
1220,385,14,954000.0
1221,447,14,1571000.0
1222,387,12,1264000.0
1223,383,4,1081000.0
1224,277,19,771000.0
1225,382,12,675000.0
1226,124,10,849000.0
1227,414,2,938000.0
1228,267,8,748000.0
1229,278,8,954000.0
1230,111,17,704000.0
1231,381,10,1493000.0
1232,313,6,610000.0
1233,89,20,1409000.0
1234,387,2,1358000.0
1235,158,8,964000.0
1236,216,1,1230000.0
1237,384,13,974000.0
1238,301,19,1158000.0
1239,36,4,835000.0
1240,87,17,848000.0
1241,118,4,1071000.0
1242,328,19,1023000.0
1243,448,13,1124000.0
1244,182,15,771000.0
1245,68,1,870000.0
1246,434,20,575000.0
1247,359,13,575000.0
1248,491,5,764000.0
1249,159,16,544000.0
1250,285,4,600000.0
1251,443,18,1404000.0
1252,164,2,518000.0
1253,461,13,1206000.0
1254,361,10,781000.0
1255,73,2,1318000.0
1256,119,4,979000.0
1257,341,1,809000.0
1258,499,9,1024000.0
1259,195,5,894000.0
1260,89,11,1076000.0
1261,345,5,623000.0
1262,76,5,1518000.0
1263,221,13,963000.0
1264,139,1,851000.0
1265,372,18,1294000.0
1266,395,17,915000.0
1267,241,12,1279000.0
1268,154,11,965000.0
1269,53,18,1304000.0
1270,142,3,610000.0
1271,320,2,1293000.0
1272,464,4,1228000.0
1273,394,15,697000.0
1274,31,1,648000.0
1275,223,11,826000.0
1276,292,20,1452000.0
1277,266,17,801000.0
1278,282,10,966000.0
1279,276,2,509000.0
1280,381,16,849000.0
1281,44,11,1084000.0
1282,62,2,1396000.0
1283,201,2,977000.0
1284,335,19,1352000.0
1285,9,12,1004000.0
1286,71,16,512000.0
1287,90,18,871000.0
1288,24,10,1087000.0
1289,140,10,1466000.0
1290,316,8,1278000.0
1291,340,5,738000.0
1292,376,8,677000.0
1293,78,14,763000.0
1294,214,11,1439000.0
1295,16,18,1446000.0
1296,29,8,1199000.0
1297,416,11,903000.0
1298,467,12,963000.0
1299,375,11,975000.0
1300,291,13,784000.0
1301,43,4,998000.0
1302,352,9,534000.0
1303,375,2,607000.0
1304,53,6,1391000.0
1305,276,9,1260000.0
1306,371,12,885000.0
1307,232,20,1001000.0
1308,212,11,880000.0
1309,8,13,1292000.0
1310,122,9,1293000.0
1311,483,12,1212000.0
1312,42,2,1175000.0
1313,333,4,700000.0
1314,233,6,841000.0
1315,70,9,976000.0
1316,367,1,834000.0
1317,16,2,1206000.0
1318,69,4,824000.0
1319,53,20,628000.0
1320,173,5,911000.0
1321,435,9,1490000.0
1322,482,3,729000.0
1323,262,11,1125000.0
1324,379,4,927000.0
1325,289,3,573000.0
1326,463,10,998000.0
1327,15,1,1207000.0
1328,270,1,1017000.0
1329,167,4,1363000.0
1330,63,1,792000.0
1331,261,2,563000.0
1332,500,5,1456000.0
1333,121,15,860000.0
1334,346,10,1088000.0
1335,240,9,1301000.0
1336,465,5,836000.0
1337,107,19,1246000.0
1338,495,6,637000.0
1339,180,2,760000.0
1340,16,12,618000.0
1341,355,2,1260000.0
1342,422,5,733000.0
1343,309,9,1225000.0
1344,215,18,1543000.0
1345,77,9,1035000.0
1346,225,13,1083000.0
1347,93,20,946000.0
1348,181,2,793000.0
1349,174,4,969000.0
1350,354,6,1106000.0
1351,354,8,1397000.0
1352,219,8,1352000.0
1353,143,19,1396000.0
1354,315,13,1446000.0
1355,434,11,979000.0
1356,393,5,1173000.0
1357,282,16,1321000.0
1358,259,20,879000.0
1359,356,16,1384000.0
1360,47,1,919000.0
1361,5,12,1056000.0
1362,62,1,1214000.0
1363,468,4,1441000.0
1364,84,1,747000.0
1365,133,11,1260000.0
1366,394,13,1063000.0
1367,336,2,738000.0
1368,63,6,1281000.0
1369,281,8,989000.0
1370,44,6,1165000.0
1371,153,2,791000.0
1372,414,8,923000.0
1373,270,13,1163000.0
1374,342,2,869000.0
1375,171,2,671000.0
1376,156,6,1466000.0
1377,478,19,1036000.0
1378,275,12,1183000.0
1379,358,12,874000.0
1380,426,6,858000.0
1381,20,11,918000.0
1382,483,1,913000.0
1383,214,12,1001000.0
1384,79,19,1069000.0
1385,139,11,1009000.0
1386,438,18,679000.0
1387,98,13,1037000.0
1388,377,2,643000.0
1389,152,18,670000.0
1390,198,2,1376000.0
1391,273,10,1117000.0
1392,156,2,1114000.0
1393,50,1,905000.0
1394,479,8,1325000.0
1395,228,5,1154000.0
1396,439,9,1278000.0
1397,457,10,878000.0
1398,10,1,1466000.0
1399,149,2,1269000.0
1400,58,10,1368000.0
1401,162,5,681000.0
1402,351,13,803000.0
1403,477,12,753000.0
1404,107,17,816000.0
1405,427,13,1411000.0
1406,395,8,500000.0
1407,289,12,552000.0
1408,186,4,769000.0
1409,46,5,710000.0
1410,445,14,797000.0
1411,446,8,1220000.0
1412,129,15,1041000.0
1413,405,16,479000.0
1414,318,17,984000.0
1415,448,19,930000.0
1416,87,8,577000.0
1417,249,5,1192000.0
1418,329,11,1216000.0
1419,440,6,1225000.0
1420,257,11,1243000.0
1421,277,13,521000.0
1422,278,13,1514000.0
1423,438,6,1318000.0
1424,4,3,1410000.0
1425,65,8,485000.0
1426,435,2,1377000.0
1427,202,18,1401000.0
1428,63,5,1356000.0
1429,143,3,596000.0
1430,244,1,1243000.0
1431,292,12,1400000.0
1432,285,12,1130000.0
1433,180,5,1085000.0
1434,174,2,1389000.0
1435,325,8,887000.0
1436,413,5,1114000.0
1437,111,12,936000.0
1438,175,11,1449000.0
1439,475,6,578000.0
1440,153,3,1005000.0
1441,464,20,1168000.0
1442,400,8,1215000.0
1443,356,13,1127000.0
1444,217,2,1353000.0
1445,297,9,1451000.0
1446,449,1,566000.0
1447,453,9,908000.0
1448,489,20,515000.0
1449,404,6,832000.0
1450,453,1,1041000.0
1451,420,1,1416000.0
1452,477,6,1351000.0
1453,240,3,630000.0
1454,226,1,595000.0
1455,186,13,1134000.0
1456,48,8,970000.0
1457,466,4,761000.0
1458,386,18,1496000.0
1459,208,2,1371000.0
1460,157,20,888000.0
1461,225,5,1409000.0
1462,144,18,945000.0
1463,419,11,1251000.0
1464,111,16,924000.0
1465,318,20,613000.0
1466,363,4,1419000.0
1467,362,20,939000.0
1468,465,6,1238000.0
1469,132,6,870000.0
1470,113,5,526000.0
1471,324,10,607000.0
1472,435,3,1000000.0
1473,89,10,1203000.0
1474,161,10,844000.0
1475,334,13,1244000.0
1476,408,16,1135000.0
1477,75,8,1132000.0
1478,281,5,1006000.0
1479,412,4,1406000.0
1480,7,3,993000.0
1481,113,1,954000.0
1482,36,5,709000.0
1483,266,4,802000.0
1484,113,20,534000.0
1485,292,10,1146000.0
1486,223,5,759000.0
1487,211,11,813000.0
1488,18,2,1221000.0
1489,241,8,778000.0
1490,134,12,712000.0
1491,220,9,673000.0
1492,391,7,1289000.0
1493,102,20,620000.0
1494,140,18,1020000.0
1495,169,12,966000.0
1496,498,10,1200000.0
1497,191,12,1087000.0
1498,482,3,1316000.0
1499,25,6,546000.0
1500,465,1,799000.0
1501,437,9,785000.0
1502,33,10,653000.0
1503,343,4,784000.0
1504,329,20,797000.0
1505,6,19,1047000.0
1506,446,13,1211000.0
1507,194,10,890000.0
1508,230,18,1304000.0
1509,137,2,803000.0
1510,323,15,774000.0
1511,400,2,1000000.0
1512,473,15,513000.0
1513,216,4,576000.0
1514,495,18,982000.0
1515,349,20,1420000.0
1516,364,3,1226000.0
1517,183,9,592000.0
1518,168,20,1325000.0
1519,282,9,1240000.0
1520,38,17,1176000.0
1521,163,11,1335000.0
1522,471,6,907000.0
1523,452,4,717000.0
1524,443,3,1016000.0
1525,490,13,1092000.0
1526,142,6,1042000.0
1527,248,9,1072000.0
1528,431,9,1458000.0
1529,103,10,1417000.0
1530,199,17,1457000.0
1531,200,20,1281000.0
1532,42,8,1357000.0
1533,435,16,567000.0
1534,147,14,833000.0
1535,66,10,1006000.0
1536,431,20,1325000.0
1537,193,3,1009000.0
1538,298,2,1199000.0
1539,38,17,677000.0
1540,141,8,707000.0
1541,106,17,1304000.0
1542,428,18,711000.0
1543,152,2,818000.0
1544,352,18,818000.0
1545,414,8,799000.0
1546,326,9,1216000.0
1547,38,12,832000.0
1548,97,19,1081000.0
1549,108,1,602000.0
1550,119,9,1314000.0
1551,151,13,906000.0
1552,74,13,1196000.0
1553,57,13,1276000.0
1554,366,2,682000.0
1555,335,5,1404000.0
1556,252,6,1120000.0
1557,407,15,910000.0
1558,292,4,678000.0
1559,313,3,1448000.0
1560,255,20,1235000.0
1561,254,1,711000.0
1562,385,20,824000.0
1563,456,12,1256000.0
1564,259,16,1132000.0
1565,270,5,1283000.0
1566,465,1,945000.0
1567,34,13,1266000.0
1568,495,16,839000.0
1569,326,13,740000.0
1570,325,2,1088000.0
1571,238,13,1537000.0
1572,179,14,883000.0
1573,489,12,922000.0
1574,104,14,1278000.0
1575,29,17,1103000.0
1576,227,11,1359000.0
1577,466,2,1212000.0
1578,232,9,562000.0
1579,304,2,1439000.0
1580,350,8,1178000.0
1581,335,8,1282000.0
1582,117,2,1106000.0
1583,207,5,1375000.0
1584,400,2,588000.0
1585,185,15,830000.0
1586,481,20,1354000.0
1587,138,2,674000.0
1588,403,20,569000.0
1589,485,10,1302000.0
1590,498,5,1354000.0
1591,323,2,637000.0
1592,164,9,1363000.0
1593,388,15,1162000.0
1594,75,13,1062000.0
1595,233,1,1335000.0
1596,417,2,883000.0
1597,284,7,702000.0
1598,480,5,796000.0
1599,377,4,999000.0
1600,255,4,1025000.0
1601,464,15,1279000.0
1602,9,19,1323000.0
1603,203,8,1017000.0
1604,390,19,1312000.0
1605,379,5,701000.0
1606,305,9,554000.0
1607,91,4,1365000.0
1608,381,12,552000.0
1609,332,20,735000.0
1610,150,11,1209000.0
1611,360,6,912000.0
1612,176,12,1320000.0
1613,485,2,767000.0
1614,405,18,547000.0
1615,33,9,806000.0
1616,465,8,1014000.0
1617,184,11,886000.0
1618,157,12,992000.0
1619,53,2,1322000.0
1620,296,12,1355000.0
1621,202,4,761000.0
1622,274,13,1002000.0
1623,175,16,993000.0
1624,244,15,1419000.0
1625,269,10,1515000.0
1626,411,10,743000.0
1627,446,2,1179000.0
1628,74,14,956000.0
1629,96,4,505000.0
1630,361,9,513000.0
1631,173,4,954000.0
1632,387,2,949000.0
1633,406,12,501000.0
1634,155,1,1191000.0
1635,183,13,827000.0
1636,323,5,1075000.0
1637,289,1,804000.0
1638,258,9,672000.0
1639,75,1,911000.0
1640,174,4,727000.0
1641,330,13,1077000.0
1642,231,2,671000.0
1643,247,17,1068000.0
1644,161,1,660000.0
1645,186,4,1163000.0
1646,391,13,1305000.0
1647,143,5,619000.0
1648,282,2,930000.0
1649,395,6,573000.0
1650,128,4,1091000.0
1651,166,17,809000.0
1652,27,5,1042000.0
1653,246,14,1108000.0
1654,487,18,1523000.0
1655,135,8,986000.0
1656,385,19,1110000.0
1657,202,6,904000.0
1658,21,20,1426000.0
1659,79,2,1227000.0
1660,158,13,818000.0
1661,94,9,1353000.0
1662,8,6,935000.0
1663,472,12,1274000.0
1664,339,13,1377000.0
1665,259,1,691000.0
1666,55,3,1206000.0
1667,399,13,823000.0
1668,36,12,765000.0
1669,6,20,784000.0
1670,377,13,1276000.0
1671,42,20,718000.0
1672,50,13,521000.0
1673,112,5,1232000.0
1674,146,2,645000.0
1675,230,14,658000.0
1676,211,12,707000.0
1677,497,1,883000.0
1678,306,6,979000.0
1679,30,20,536000.0
1680,461,9,1480000.0
1681,295,8,1143000.0
1682,116,8,774000.0
1683,396,3,822000.0
1684,226,6,952000.0
1685,59,6,1130000.0
1686,76,1,649000.0
1687,428,14,750000.0
1688,216,8,1278000.0
1689,132,16,716000.0
1690,420,17,932000.0
1691,498,3,1377000.0
1692,304,12,1115000.0
1693,398,9,847000.0
1694,81,18,1266000.0
1695,305,3,522000.0
1696,67,12,1185000.0
1697,230,11,998000.0
1698,471,5,1331000.0
1699,333,2,1397000.0
1700,393,12,1367000.0
1701,277,13,1467000.0
1702,361,5,1026000.0
1703,72,12,825000.0
1704,209,6,968000.0
1705,272,13,1239000.0
1706,144,3,1390000.0
1707,251,18,756000.0
1708,284,4,1409000.0
1709,179,6,1319000.0
1710,440,1,1484000.0
1711,80,2,1326000.0
1712,57,10,788000.0
1713,366,4,602000.0
1714,308,16,580000.0
1715,174,1,794000.0
1716,462,6,1118000.0
1717,238,5,1322000.0
1718,492,1,1405000.0
1719,166,2,1080000.0
1720,84,8,475000.0
1721,493,9,691000.0
1722,48,8,564000.0
1723,127,10,872000.0
1724,169,11,1013000.0
1725,354,1,545000.0
1726,374,9,854000.0
1727,443,20,668000.0
1728,349,10,1159000.0
1729,67,12,925000.0
1730,330,5,1009000.0
1731,340,14,1010000.0
1732,194,14,1585000.0
1733,155,10,722000.0
1734,160,20,1000000.0
1735,184,2,1187000.0
1736,266,1,1061000.0
1737,168,14,1556000.0
1738,145,15,860000.0
1739,186,2,926000.0
1740,374,4,585000.0
1741,353,1,1113000.0
1742,262,5,799000.0
1743,423,14,719000.0
1744,495,10,1056000.0
1745,274,5,1047000.0
1746,457,6,578000.0
1747,328,1,1203000.0
1748,345,5,1139000.0
1749,223,12,661000.0
1750,42,20,954000.0
1751,4,17,1292000.0
1752,276,1,1033000.0
1753,284,18,958000.0
1754,424,14,895000.0
1755,193,14,1209000.0
1756,104,8,1353000.0
1757,247,6,1175000.0
1758,300,5,583000.0
1759,23,2,923000.0
1760,441,4,1382000.0
1761,303,4,591000.0
1762,13,9,1499000.0
1763,144,13,1508000.0
1764,218,9,582000.0
1765,183,1,1439000.0
1766,351,20,849000.0
1767,242,19,1378000.0
1768,193,14,1000000.0
1769,465,20,926000.0
1770,272,10,1146000.0
1771,375,20,1254000.0
1772,165,2,513000.0
1773,180,6,1097000.0
1774,117,4,682000.0
1775,266,3,849000.0
1776,378,2,815000.0
1777,38,12,929000.0
1778,44,14,908000.0
1779,351,10,614000.0
1780,74,2,620000.0
1781,438,15,522000.0
1782,369,12,930000.0
1783,226,6,1459000.0
1784,307,12,590000.0
1785,308,4,1437000.0
1786,454,5,1250000.0
1787,348,19,1166000.0
1788,476,4,1138000.0
1789,315,9,1335000.0
1790,13,18,649000.0
1791,425,13,1046000.0
1792,12,2,1150000.0
1793,50,2,1044000.0
1794,488,1,1338000.0
1795,313,12,549000.0
1796,434,8,1120000.0
1797,249,2,993000.0
1798,119,20,865000.0
1799,57,10,849000.0
1800,182,4,1113000.0
1801,450,9,1400000.0
1802,264,12,955000.0
1803,106,2,1273000.0
1804,191,4,896000.0
1805,137,15,590000.0
1806,188,8,528000.0
1807,120,10,557000.0
1808,242,8,828000.0
1809,319,1,840000.0
1810,72,3,1223000.0
1811,243,8,1169000.0
1812,131,3,553000.0
1813,457,1,724000.0
1814,269,17,820000.0
1815,393,20,1031000.0
1816,479,15,631000.0
1817,473,17,671000.0
1818,52,4,1434000.0
1819,492,20,1283000.0
1820,62,3,683000.0
1821,119,20,892000.0
1822,365,20,842000.0
1823,264,13,1344000.0
1824,239,20,994000.0
1825,351,10,635000.0
1826,381,4,1231000.0
1827,255,8,843000.0
1828,173,11,772000.0
1829,309,2,841000.0
1830,237,12,957000.0
1831,319,20,830000.0
1832,95,3,745000.0
1833,337,15,880000.0
1834,495,19,532000.0
1835,57,20,1252000.0
1836,438,20,660000.0
1837,403,10,550000.0
1838,67,20,1135000.0
1839,46,13,1326000.0
1840,94,3,1319000.0
1841,138,9,1000000.0
1842,369,13,734000.0
1843,93,4,1229000.0
1844,232,12,1151000.0
1845,402,12,716000.0
1846,396,3,1409000.0
1847,49,10,611000.0
1848,23,14,1614000.0
1849,62,9,1369000.0
1850,267,1,1192000.0
1851,329,1,1444000.0
1852,118,6,1226000.0
1853,440,19,707000.0
1854,88,4,936000.0
1855,89,12,548000.0
1856,55,4,884000.0
1857,153,5,1259000.0
1858,239,17,939000.0
1859,265,13,864000.0
1860,268,2,1052000.0
1861,395,8,1290000.0
1862,113,1,550000.0
1863,166,9,891000.0
1864,156,12,631000.0
1865,8,2,1148000.0
1866,202,4,602000.0
1867,217,6,1168000.0
1868,431,19,806000.0
1869,292,20,688000.0
1870,381,1,1442000.0
1871,50,13,540000.0
1872,107,6,941000.0
1873,9,6,523000.0
1874,233,13,1024000.0
1875,188,19,1026000.0
1876,456,20,808000.0
1877,323,10,639000.0
1878,309,6,879000.0
1879,338,14,1276000.0
1880,110,4,1274000.0
1881,483,10,1042000.0
1882,145,6,1093000.0
1883,228,12,672000.0
1884,309,4,782000.0
1885,412,3,665000.0
1886,114,19,768000.0
1887,63,2,696000.0
1888,399,9,1026000.0
1889,275,4,1056000.0
1890,124,1,1450000.0
1891,86,1,698000.0
1892,70,3,1146000.0
1893,47,17,1395000.0
1894,199,4,1053000.0
1895,364,20,743000.0
1896,432,11,771000.0
1897,201,8,507000.0
1898,276,10,814000.0
1899,37,10,1258000.0
1900,203,13,570000.0
1901,130,4,715000.0
1902,448,6,1210000.0
1903,470,18,1372000.0
1904,496,20,940000.0
1905,292,18,1281000.0
1906,389,8,835000.0
1907,64,14,718000.0
1908,263,9,904000.0
1909,454,9,1087000.0
1910,120,3,1454000.0
1911,278,11,575000.0
1912,202,3,1011000.0
1913,46,5,840000.0
1914,168,17,1068000.0
1915,445,3,526000.0
1916,110,2,781000.0
1917,46,2,1268000.0
1918,212,19,1080000.0
1919,28,9,957000.0
1920,87,8,739000.0
1921,291,15,782000.0
1922,385,16,836000.0
1923,157,5,1354000.0
1924,265,13,1527000.0
1925,265,14,1022000.0
1926,22,12,857000.0
1927,256,3,1352000.0
1928,191,18,991000.0
1929,450,10,1063000.0
1930,464,4,726000.0
1931,232,8,1169000.0
1932,186,1,1036000.0
1933,326,2,1258000.0
1934,183,14,1394000.0
1935,397,1,718000.0
1936,481,8,1143000.0
1937,403,10,1314000.0
1938,463,1,849000.0
1939,417,20,662000.0
1940,202,4,499000.0
1941,65,5,964000.0
1942,444,5,864000.0
1943,396,4,1048000.0
1944,43,1,691000.0
1945,221,13,1415000.0
1946,17,20,746000.0
1947,324,4,722000.0
1948,285,12,941000.0
1949,183,13,1040000.0
1950,391,17,757000.0
1951,44,8,726000.0
1952,461,5,679000.0
1953,389,5,1235000.0
1954,188,13,1322000.0
1955,390,15,943000.0
1956,482,3,1219000.0
1957,263,6,1240000.0
1958,174,18,683000.0
1959,441,15,1436000.0
1960,54,20,1300000.0
1961,220,13,733000.0
1962,46,6,688000.0
1963,394,11,633000.0
1964,260,12,612000.0
1965,195,2,1199000.0
1966,409,10,980000.0
1967,471,13,1336000.0
1968,347,3,1251000.0
1969,462,14,1203000.0
1970,61,11,1200000.0
1971,166,20,510000.0
1972,160,1,815000.0
1973,151,4,1130000.0
1974,111,11,515000.0
1975,488,5,540000.0
1976,37,13,1407000.0
1977,3,13,1233000.0
1978,483,2,735000.0
1979,13,10,1201000.0
1980,162,9,1301000.0
1981,344,6,809000.0
1982,449,19,549000.0
1983,332,16,1356000.0
1984,264,13,880000.0
1985,83,13,631000.0
1986,265,9,998000.0
1987,412,19,1300000.0
1988,334,13,751000.0
1989,380,13,801000.0
1990,219,17,786000.0
1991,146,4,1482000.0
1992,298,15,683000.0
1993,297,3,1080000.0
1994,454,5,1445000.0
1995,161,5,656000.0
1996,229,20,1447000.0
1997,234,17,1533000.0
1998,89,13,1441000.0
1999,333,13,744000.0
2000,310,10,1146000.0
2001,215,20,1241000.0
2002,420,9,1496000.0
2003,97,6,683000.0
2004,213,3,1271000.0
2005,354,14,913000.0
2006,312,13,703000.0
2007,100,6,924000.0
2008,145,1,1299000.0
2009,10,17,1022000.0
2010,471,1,1041000.0
2011,44,13,1556000.0
2012,251,20,885000.0
2013,386,8,1049000.0
2014,227,4,860000.0
2015,398,13,929000.0
2016,249,15,1171000.0
2017,495,10,1453000.0
2018,493,20,1026000.0
2019,169,1,1273000.0
2020,130,9,593000.0
2021,19,13,740000.0
2022,336,17,1061000.0
2023,235,3,522000.0
2024,492,15,737000.0
2025,345,10,1028000.0
2026,1,6,517000.0
2027,130,2,734000.0
2028,496,17,1074000.0
2029,27,3,1077000.0
2030,2,5,1445000.0
2031,250,4,1138000.0
2032,222,18,978000.0
2033,435,12,1372000.0
2034,138,15,1258000.0
2035,275,4,695000.0
2036,490,12,605000.0
2037,464,10,1188000.0
2038,141,16,1003000.0
2039,432,19,1321000.0
2040,256,1,1244000.0
2041,370,12,1079000.0
2042,312,1,1492000.0
2043,456,10,1045000.0
2044,440,4,609000.0
2045,434,5,1347000.0
2046,95,6,754000.0
2047,173,12,1225000.0
2048,473,5,1477000.0
2049,443,13,1246000.0
2050,423,8,1031000.0
2051,405,2,923000.0
2052,439,14,941000.0
2053,57,4,847000.0
2054,498,8,1068000.0
2055,102,12,1200000.0
2056,169,5,1195000.0
2057,477,1,701000.0
2058,70,6,997000.0
2059,338,20,1271000.0
2060,49,12,936000.0
2061,428,12,994000.0
2062,419,12,1219000.0
2063,347,3,1166000.0
2064,5,8,855000.0
2065,455,13,1453000.0
2066,202,2,636000.0
2067,202,4,1486000.0
2068,179,4,615000.0
2069,57,8,484000.0
2070,186,20,1368000.0
2071,92,2,716000.0
2072,292,10,1243000.0
2073,394,3,1316000.0
2074,434,20,1337000.0
2075,483,2,1433000.0
2076,227,8,747000.0
2077,421,13,1260000.0
2078,112,13,641000.0
2079,148,8,853000.0
2080,269,5,1367000.0
2081,203,6,870000.0
2082,378,4,1084000.0
2083,365,3,1008000.0
2084,403,9,1153000.0
2085,348,4,1463000.0
2086,358,4,552000.0
2087,56,12,1030000.0
2088,301,20,1341000.0
2089,316,11,993000.0
2090,452,2,556000.0
2091,185,2,1019000.0
2092,54,20,819000.0
2093,37,5,664000.0
2094,211,2,1296000.0
2095,293,11,1033000.0
2096,270,12,1375000.0
2097,351,12,1252000.0
2098,220,4,1185000.0
2099,228,1,507000.0
2100,428,20,913000.0
2101,358,4,693000.0
2102,211,12,1353000.0
2103,298,13,702000.0
2104,1,11,795000.0
2105,23,5,1031000.0
2106,448,4,758000.0
2107,284,11,718000.0
2108,496,17,1164000.0
2109,388,20,579000.0
2110,425,2,536000.0
2111,188,3,876000.0
2112,18,20,1201000.0
2113,447,13,1098000.0
2114,445,18,987000.0
2115,49,3,1070000.0
2116,47,11,875000.0
2117,115,13,1495000.0
2118,39,12,532000.0
2119,217,8,1103000.0
2120,210,1,1397000.0
2121,262,11,1319000.0
2122,211,4,680000.0
2123,53,8,748000.0
2124,460,20,1198000.0
2125,281,7,591000.0
2126,355,17,1389000.0
2127,321,3,1224000.0
2128,133,12,1179000.0
2129,449,20,591000.0
2130,264,2,1170000.0
2131,295,1,1184000.0
2132,111,8,1251000.0
2133,43,2,520000.0
2134,338,13,545000.0
2135,238,19,895000.0
2136,379,8,610000.0
2137,457,4,1051000.0
2138,389,8,1333000.0
2139,247,13,928000.0
2140,4,1,1350000.0
2141,364,11,506000.0
2142,349,11,676000.0
2143,385,12,509000.0
2144,350,4,823000.0
2145,312,13,1466000.0
2146,173,2,573000.0
2147,193,3,1111000.0
2148,3,18,1017000.0
2149,278,13,1497000.0
2150,456,1,625000.0
2151,56,4,707000.0
2152,274,3,532000.0
2153,409,4,928000.0
2154,176,4,773000.0
2155,116,2,1316000.0
2156,84,8,1039000.0
2157,159,13,1160000.0
2158,286,11,1044000.0
2159,80,12,568000.0
2160,66,2,908000.0
2161,209,20,1475000.0
2162,10,17,1414000.0
2163,199,15,1365000.0
2164,59,16,1253000.0
2165,234,19,618000.0
2166,307,10,735000.0
2167,244,3,505000.0
2168,379,12,771000.0
2169,393,13,634000.0
2170,54,13,1013000.0
2171,446,10,1190000.0
2172,337,2,1320000.0
2173,393,6,1253000.0
2174,9,19,1474000.0
2175,101,11,560000.0
2176,408,10,518000.0
2177,295,4,1154000.0
2178,203,6,792000.0
2179,392,18,806000.0
2180,153,12,797000.0
2181,110,14,838000.0
2182,322,8,951000.0
2183,266,12,902000.0
2184,373,4,1006000.0
2185,152,13,1221000.0
2186,496,8,834000.0
2187,464,8,706000.0
2188,83,12,639000.0
2189,443,19,870000.0
2190,415,2,1193000.0
2191,395,16,1190000.0
2192,134,5,1183000.0
2193,326,8,690000.0
2194,160,1,1092000.0
2195,39,5,1085000.0
2196,176,9,991000.0
2197,13,1,1054000.0
2198,315,9,998000.0
2199,67,19,1092000.0
2200,440,2,1168000.0
2201,248,14,664000.0
2202,41,8,1175000.0
2203,184,12,610000.0
2204,35,4,563000.0
2205,422,3,1482000.0
2206,337,3,1463000.0
2207,451,2,538000.0
2208,290,3,947000.0
2209,76,12,658000.0
2210,472,18,1054000.0
2211,70,15,1303000.0
2212,234,12,1391000.0
2213,11,2,1090000.0
2214,368,4,848000.0
2215,283,5,1119000.0
2216,304,4,807000.0
2217,24,10,1425000.0
2218,274,10,1385000.0
2219,27,6,1062000.0
2220,54,6,827000.0
2221,55,16,751000.0
2222,376,14,581000.0
2223,233,5,1334000.0
2224,277,19,974000.0
2225,443,20,812000.0
2226,371,5,985000.0
2227,418,6,1323000.0
2228,120,9,629000.0
2229,225,19,1391000.0
2230,58,18,1494000.0
2231,255,2,1390000.0
2232,176,6,900000.0
2233,54,10,725000.0
2234,146,9,879000.0
2235,259,3,836000.0
2236,152,17,716000.0
2237,385,12,1062000.0
2238,262,17,1034000.0
2239,19,17,1446000.0
2240,342,13,554000.0
2241,371,8,1075000.0
2242,171,11,1277000.0
2243,379,3,1265000.0
2244,392,12,1329000.0
2245,197,3,1234000.0
2246,436,13,1486000.0
2247,73,4,827000.0
2248,303,2,964000.0
2249,85,3,516000.0
2250,284,1,509000.0
2251,302,13,770000.0
2252,132,13,625000.0
2253,120,10,768000.0
2254,216,3,680000.0
2255,136,2,508000.0
2256,116,1,1415000.0
2257,61,3,510000.0
2258,17,18,1322000.0
2259,34,4,648000.0
2260,20,6,1417000.0
2261,208,2,1338000.0
2262,458,4,1146000.0
2263,162,10,1185000.0
2264,299,11,511000.0
2265,10,4,1475000.0
2266,94,1,1383000.0
2267,414,6,1399000.0
2268,371,4,1152000.0
2269,409,4,839000.0
2270,383,20,1371000.0
2271,441,12,759000.0
2272,366,10,1074000.0
2273,447,8,564000.0
2274,107,8,1337000.0
2275,105,10,648000.0
2276,71,13,755000.0
2277,431,13,1102000.0
2278,84,3,1269000.0
2279,209,9,1127000.0
2280,259,8,688000.0
2281,239,18,536000.0
2282,302,12,1206000.0
2283,232,10,1501000.0
2284,420,2,1258000.0
2285,282,11,971000.0
2286,394,2,1349000.0
2287,418,5,922000.0
2288,206,2,985000.0
2289,264,13,1017000.0
2290,311,3,951000.0
2291,347,6,1279000.0
2292,394,18,1098000.0
2293,185,3,820000.0
2294,114,9,763000.0
2295,79,8,506000.0
2296,357,1,1087000.0
2297,342,15,715000.0
2298,301,2,623000.0
2299,50,9,1161000.0
2300,320,10,1194000.0
2301,95,12,1201000.0
2302,258,13,1045000.0
2303,429,4,1385000.0
2304,351,1,1442000.0
2305,62,13,1361000.0
2306,142,10,1148000.0
2307,330,16,761000.0
2308,222,16,1404000.0
2309,356,17,820000.0
2310,111,9,707000.0
2311,104,5,955000.0
2312,15,15,545000.0
2313,270,8,1390000.0
2314,159,3,1093000.0
2315,157,17,1119000.0
2316,27,18,1236000.0
2317,85,9,1004000.0
