user_id,order_date,amount
PR-18880,2017-08-21,117.144
PR-18880,2017-08-21,51.75
AH-10195,2017-11-05,16.029999999999998
NF-18595,2017-09-07,73.008
BS-11755,2017-09-23,25.824
BS-11755,2017-09-23,160.96
PO-19180,2017-03-17,13.775999999999996
PO-19180,2017-03-17,10.272000000000002
TD-20995,2017-11-23,24.048
SP-20620,2017-08-27,2.8960000000000004
Dp-13240,2017-10-07,18.936
Dp-13240,2017-10-07,222.384
DB-13660,2017-03-25,6.848000000000001
CL-11890,2017-06-10,40.032
KF-16285,2017-07-01,443.92
KF-16285,2017-07-01,25.92
JF-15490,2017-04-30,10.368000000000002
SZ-20035,2017-07-03,32.896
SZ-20035,2017-07-03,30.96
LF-17185,2017-12-08,29.79
LF-17185,2017-12-08,128.9
LF-17185,2017-12-08,60.12
AB-10165,2017-12-05,24.816000000000003
AB-10165,2017-12-05,14.976000000000004
RA-19945,2017-10-30,16.192
RA-19945,2017-10-30,54.192
JD-16150,2017-11-19,16.740000000000002
KN-16705,2017-06-11,3.76
AS-10090,2017-09-16,71.976
AS-10090,2017-09-16,22.512000000000004
AS-10090,2017-09-16,3.444000000000001
AS-10090,2017-09-16,47.984
ND-18370,2017-12-03,47.992
SF-20965,2017-11-12,10.848
SF-20965,2017-11-12,18.544
EP-13915,2017-03-03,180.98
EP-13915,2017-03-03,99.98
KB-16240,2017-09-24,72.0
RD-19930,2017-04-10,10.368000000000002
RD-19930,2017-04-10,95.736
HW-14935,2017-09-04,17.76
HW-14935,2017-09-04,6.911999999999999
SU-20665,2017-12-10,38.97
SU-20665,2017-12-10,45.84
MM-17920,2017-12-23,28.672000000000004
RD-19810,2017-10-30,105.98
RD-19810,2017-10-30,35.06
RD-19810,2017-10-30,33.94
RD-19810,2017-10-30,30.0
FH-14275,2017-11-23,7.476000000000002
CC-12550,2017-12-01,45.36
CC-12550,2017-12-01,10.128
TS-21505,2017-11-07,21.792
MD-17350,2017-09-04,8.256
MD-17350,2017-09-04,25.56
MD-17350,2017-09-04,4.368000000000001
MD-17350,2017-09-04,11.52
JK-15640,2017-07-03,59.98
JK-15640,2017-07-03,7.992000000000001
FC-14335,2017-06-29,5.184000000000001
JW-15955,2017-08-07,11.68
DK-13090,2017-10-01,104.85
AG-10300,2017-09-03,5.96
FM-14290,2017-11-24,2.88
KM-16225,2017-12-09,2.624
TH-21550,2017-08-21,25.16
TH-21550,2017-08-21,91.92
SC-20770,2017-11-19,31.776
RA-19285,2017-09-04,5.5600000000000005
BC-11125,2017-05-19,3.52
BC-11125,2017-05-19,5.58
BC-11125,2017-05-19,36.32
CC-12610,2017-11-26,52.272000000000006
CC-12610,2017-11-26,213.136
DB-12970,2017-05-03,69.52
DB-13210,2017-12-09,104.88
DB-13210,2017-12-09,34.7
DB-13210,2017-12-09,33.72
DB-13210,2017-12-09,14.94
CP-12340,2017-04-24,113.568
DB-13555,2017-09-08,9.096
FM-14290,2017-07-03,24.56
ML-17410,2017-11-06,47.952000000000005
DO-13435,2017-06-02,25.344
DO-13435,2017-06-02,43.92
AC-10615,2017-12-24,37.93
EN-13780,2017-03-18,23.832
JW-15955,2017-04-21,11.54
JW-15955,2017-04-21,162.60000000000002
JO-15550,2017-05-29,23.55
FO-14305,2017-11-22,35.712
SA-20830,2017-04-03,7.055999999999999
RM-19750,2017-03-06,26.38
RM-19750,2017-03-06,71.97
DR-12880,2017-08-27,28.4
DR-12880,2017-08-27,230.28000000000003
DR-12880,2017-08-27,354.90000000000003
CK-12205,2017-05-12,87.6
MH-18025,2017-02-25,1.7879999999999996
PN-18775,2017-11-30,71.976
LF-17185,2017-02-16,37.94
MN-17935,2017-11-13,8.904
EH-14125,2017-07-31,41.42400000000001
TC-21535,2017-12-26,3.132
PK-19075,2017-03-05,25.06
HG-14845,2017-10-09,12.816
HG-14845,2017-10-09,314.352
HG-14845,2017-10-09,18.98
HG-14845,2017-10-09,18.24
RW-19540,2017-05-07,26.64
RW-19540,2017-05-07,87.444
JE-15745,2017-09-22,34.95
GH-14410,2017-06-06,4.95
GH-14410,2017-06-06,26.4
DM-13015,2017-10-23,3.563999999999999
DM-13015,2017-10-23,10.272000000000002
JK-16120,2017-02-17,124.79200000000002
AJ-10960,2017-10-17,10.64
CK-12595,2017-01-29,12.127999999999997
SJ-20125,2017-05-01,48.9
DS-13180,2017-12-07,3.552
DS-13180,2017-12-07,15.552000000000003
SC-20800,2017-11-30,2.368
SH-20395,2017-12-07,127.984
MM-18280,2017-09-18,19.44
MM-18280,2017-09-18,9.82
ML-17410,2017-07-18,161.568
ML-17410,2017-07-18,16.096
ML-17410,2017-07-18,7.656000000000001
SC-20305,2017-08-28,25.344
SC-20305,2017-08-28,26.72
AW-10840,2017-09-02,9.4
AW-10840,2017-09-02,74.0
AW-10840,2017-09-02,201.584
TS-21340,2017-05-18,14.56
TS-21340,2017-05-18,3.048
EH-13945,2017-05-27,25.920000000000005
AF-10870,2017-11-18,44.384
AF-10870,2017-11-18,2.9440000000000004
SC-20095,2017-01-15,12.7
ED-13885,2017-02-19,12.84
ED-13885,2017-02-19,44.67
FG-14260,2017-10-02,8.94
FG-14260,2017-10-02,84.784
PL-18925,2017-12-15,22.77
KF-16285,2017-04-08,41.95
CC-12475,2017-11-21,8.448
CC-12475,2017-11-21,39.296
JO-15145,2017-10-27,95.84
SF-20965,2017-08-11,29.664
SF-20965,2017-08-11,9.184
SF-20965,2017-08-11,153.584
SF-20965,2017-08-11,12.863999999999995
GA-14515,2017-06-24,276.69
GA-14515,2017-06-24,172.764
DK-12895,2017-11-15,339.136
MC-17635,2017-06-24,10.272000000000002
Dp-13240,2017-09-07,7.857000000000002
ZC-21910,2017-06-19,2.264
ZC-21910,2017-06-19,0.4439999999999999
ZC-21910,2017-06-19,146.17600000000002
RB-19465,2017-12-21,15.92
JK-15370,2017-08-07,159.96000000000004
JK-15370,2017-08-07,13.76
MM-17920,2017-09-04,19.040000000000003
LP-17080,2017-05-11,37.44
LP-17080,2017-05-11,37.59
LP-17080,2017-05-11,26.032
MG-18145,2017-07-27,91.032
GZ-14470,2017-05-06,54.66
PV-18985,2017-10-02,112.12000000000002
DD-13570,2017-11-19,25.06
RA-19285,2017-12-01,37.392
RA-19285,2017-12-01,79.12
EH-14125,2017-01-30,12.74
EH-14125,2017-01-30,8.82
EH-14125,2017-01-30,120.784
RB-19330,2017-10-23,9.761999999999995
RB-19330,2017-10-23,13.72
RB-19330,2017-10-23,55.2
CB-12025,2017-09-07,29.24
CB-12025,2017-09-07,15.552000000000003
CB-12025,2017-09-07,4.896000000000001
AH-10465,2017-05-14,22.58
TP-21565,2017-01-14,169.06400000000002
TP-21565,2017-01-14,168.624
JK-15370,2017-11-16,48.86
BF-11170,2017-03-06,14.976
JK-15730,2017-10-07,4.239999999999999
CR-12820,2017-10-06,17.04
CR-12820,2017-10-06,344.91
SG-20890,2017-05-18,6.873999999999999
SG-20890,2017-05-18,1.996
SG-20890,2017-05-18,8.928
AH-10585,2017-12-09,15.984000000000002
TB-21400,2017-06-11,37.94
TB-21400,2017-06-11,18.288
TB-21400,2017-06-11,102.96
TB-21400,2017-06-11,174.42000000000002
WB-21850,2017-11-11,45.92
LS-16945,2017-07-05,11.393999999999998
LS-16945,2017-07-05,15.552000000000003
LS-16945,2017-07-05,31.104000000000006
LS-16945,2017-07-05,6.315999999999998
MD-17860,2017-08-29,9.408
MZ-17335,2017-03-26,19.83
LS-16975,2017-11-28,1.64
LS-16975,2017-11-28,20.9
TS-21610,2017-10-13,63.312
TS-21610,2017-10-13,10.476
LO-17170,2017-10-28,47.98
RS-19420,2017-10-15,13.05
CC-12475,2017-08-07,63.96
KT-16480,2017-09-21,80.48
DM-13015,2017-11-03,11.673000000000002
SF-20200,2017-07-21,71.92800000000001
SF-20200,2017-07-21,25.99
EH-14005,2017-12-28,64.784
AT-10435,2017-12-09,11.16
EB-13870,2017-03-10,53.982
TH-21235,2017-09-04,54.32
PO-18850,2017-08-23,49.568000000000005
PO-18850,2017-08-23,161.376
PO-18850,2017-08-23,2.7840000000000003
PO-18850,2017-08-23,8.72
DC-13285,2017-12-07,82.38
JC-15775,2017-04-01,42.92999999999999
PO-18850,2017-10-03,15.552000000000003
PO-18850,2017-10-03,17.92
SS-20875,2017-09-01,19.99
SS-20875,2017-09-01,22.92
DK-12895,2017-08-27,5.184000000000001
ND-18370,2017-03-19,19.824
ND-18370,2017-03-19,99.54
MV-17485,2017-11-24,20.724000000000004
JL-15130,2017-04-11,16.768
JL-15130,2017-04-11,27.12
AG-10330,2017-12-10,95.84
AG-10330,2017-12-10,12.96
MD-17860,2017-11-24,19.008000000000003
RR-19315,2017-12-11,10.368000000000002
LL-16840,2017-02-17,29.160000000000004
NC-18340,2017-05-20,131.94
NC-18340,2017-05-20,25.92
NC-18340,2017-05-20,7.41
HA-14920,2017-09-11,10.528
HA-14920,2017-09-11,20.544000000000004
LH-16900,2017-07-23,11.68
LH-16900,2017-07-23,159.75
CD-11920,2017-11-20,46.76
CD-11920,2017-11-20,183.968
CD-11920,2017-11-20,68.97
TB-21355,2017-05-18,17.24
TB-21355,2017-05-18,34.75
TB-21355,2017-05-18,55.98
DW-13195,2017-09-22,27.18
LT-17110,2017-09-14,70.94999999999999
DS-13030,2017-09-28,32.776
DS-13030,2017-09-28,54.38400000000001
DS-13030,2017-09-28,14.352000000000002
DS-13030,2017-09-28,209.79200000000003
KA-16525,2017-11-24,16.38
KA-16525,2017-11-24,321.568
KA-16525,2017-11-24,12.96
DJ-13510,2017-05-08,128.058
MG-17680,2017-09-29,63.686
MG-17680,2017-09-29,15.552000000000003
MG-17680,2017-09-29,21.248
MG-17680,2017-09-29,8.448
BD-11620,2017-10-22,333.09000000000003
JM-15250,2017-08-14,418.296
CC-12670,2017-06-18,38.88
VS-21820,2017-05-23,171.288
PS-18970,2017-10-22,36.44
BP-11095,2017-02-20,9.432
BE-11335,2017-07-17,99.9
BE-11335,2017-07-17,39.08
RS-19765,2017-09-08,116.832
VF-21715,2017-07-08,15.84
VF-21715,2017-07-08,86.376
VF-21715,2017-07-08,18.24
VF-21715,2017-07-08,13.12
MK-17905,2017-06-16,5.935999999999999
NM-18520,2017-04-30,5.76
ND-18370,2017-10-21,8.559000000000001
MC-17575,2017-12-03,45.216
MC-17575,2017-12-03,28.782000000000004
MC-17575,2017-12-03,24.448
NL-18310,2017-11-02,76.58
NL-18310,2017-11-02,8.8
NL-18310,2017-11-02,5.58
NL-18310,2017-11-02,25.02
NL-18310,2017-11-02,452.55000000000007
MG-17650,2017-08-28,21.81
MG-17650,2017-08-28,91.6
JE-15745,2017-11-09,47.12
RM-19675,2017-12-24,90.48000000000002
SO-20335,2017-09-09,8.832
SO-20335,2017-09-09,258.48
SO-20335,2017-09-09,14.136
BD-11725,2017-08-03,51.75
BD-11725,2017-08-03,123.96
BS-11380,2017-03-12,242.94
AP-10915,2017-04-27,123.92
AP-10915,2017-04-27,12.39
AP-10915,2017-04-27,47.3
HA-14905,2017-10-22,3.1680000000000006
KB-16585,2017-05-14,64.4
GH-14410,2017-02-17,11.76
GH-14410,2017-02-17,166.45
KT-16480,2017-06-24,2.88
AG-10270,2017-03-27,15.008000000000004
BP-11155,2017-03-30,5.715000000000002
JK-16120,2017-05-11,5.248
JK-16120,2017-05-11,74.416
JK-16120,2017-05-11,6.848000000000001
JK-16120,2017-05-11,7.995999999999999
WB-21850,2017-06-29,130.71
WB-21850,2017-06-29,11.68
WB-21850,2017-06-29,62.31
AB-10105,2017-05-18,344.704
CK-12325,2017-09-01,7.58
CS-12355,2017-11-12,9.96
CS-12355,2017-11-12,9.21
CS-12355,2017-11-12,27.93
JD-16060,2017-03-05,7.9
JD-16060,2017-03-05,18.69
ES-14020,2017-11-20,209.568
SC-20380,2017-02-03,3.882000000000001
SC-20380,2017-02-03,115.296
EB-13870,2017-09-21,1.9080000000000004
PG-18820,2017-11-24,27.76
CS-11860,2017-06-02,25.344
CM-12385,2017-11-23,6.464
CM-12385,2017-11-23,11.52
CM-12385,2017-11-23,222.384
EK-13795,2017-11-16,23.36
PK-19075,2017-11-07,100.94
MH-17455,2017-07-13,39.594
MH-17455,2017-07-13,91.008
LW-17125,2017-06-08,10.36
JE-15610,2017-11-12,14.016
MP-18175,2017-10-05,39.92
MP-18175,2017-10-05,61.96
MP-18175,2017-10-05,19.936000000000003
FH-14350,2017-06-01,3.798000000000001
FH-14350,2017-06-01,27.744000000000003
SC-20050,2017-11-20,27.58
SS-20140,2017-12-15,10.192000000000002
TT-21070,2017-11-13,344.91
TT-21070,2017-11-13,8.64
SC-20440,2017-11-24,89.98799999999999
KL-16645,2017-05-23,1.824
KL-16645,2017-05-23,48.816
KL-16645,2017-05-23,1.1879999999999995
TB-21175,2017-11-02,5.32
TB-21175,2017-11-02,59.92
AH-10210,2017-03-08,3.36
CA-12310,2017-12-17,13.98
SH-20395,2017-03-07,25.92
SH-20395,2017-03-07,91.59
BH-11710,2017-01-14,18.336
BH-11710,2017-01-14,36.28800000000001
BH-11710,2017-01-14,111.984
BH-11710,2017-01-14,5.970000000000001
BH-11710,2017-01-14,2.508
MB-17305,2017-10-09,67.144
SC-20575,2017-08-19,2.296
MH-18115,2017-12-25,96.08
MH-18115,2017-12-25,3.62
MH-18115,2017-12-25,90.48
AR-10345,2017-09-10,14.88
AD-10180,2017-12-01,19.44
FM-14215,2017-03-25,23.1
DP-13390,2017-01-06,33.74
LP-17095,2017-12-21,375.34
BD-11320,2017-11-27,117.488
BD-11320,2017-11-27,18.84
AS-10225,2017-12-08,69.48
AW-10930,2017-08-31,6.671999999999999
KS-16300,2017-03-10,48.784
KS-16300,2017-03-10,13.092000000000002
AB-10060,2017-05-07,79.99
SW-20350,2017-07-21,33.93000000000001
SW-20350,2017-07-21,222.32000000000005
MZ-17515,2017-03-23,347.58
RF-19735,2017-07-29,33.48
VG-21790,2017-01-29,8.34
VG-21790,2017-01-29,8.57
VG-21790,2017-01-29,119.616
TT-21460,2017-01-15,21.4
MB-18085,2017-04-25,13.904
CG-12040,2017-11-11,18.24
BD-11500,2017-11-25,10.48
HM-14860,2017-08-04,7.968000000000001
HM-14860,2017-08-04,8.784
JM-15580,2017-12-30,3.024
PN-18775,2017-04-25,42.048
PN-18775,2017-04-25,67.92
DD-13570,2017-07-25,3.3040000000000003
MT-17815,2017-11-11,35.48
BP-11185,2017-12-29,101.12
FG-14260,2017-11-26,58.73
FG-14260,2017-11-26,93.344
JA-15970,2017-09-29,23.34
JA-15970,2017-09-29,51.55
JL-15835,2017-02-02,86.26
JL-15835,2017-02-02,139.04
JL-15835,2017-02-02,46.8
JL-15175,2017-12-24,8.544
SH-19975,2017-03-06,67.78
LS-17200,2017-09-25,39.900000000000006
GH-14410,2017-06-30,14.224000000000002
CA-12265,2017-10-19,2.072
DJ-13510,2017-09-12,45.36
DJ-13510,2017-09-12,45.78
AG-10675,2017-09-24,40.29
AG-10675,2017-09-24,38.71
XP-21865,2017-11-14,167.95200000000003
XP-21865,2017-11-14,45.04
DK-12985,2017-05-05,23.16
JB-16000,2017-09-09,17.48
NS-18640,2017-04-15,79.14
LC-16930,2017-06-10,8.4
PP-18955,2017-05-18,114.95
PP-18955,2017-05-18,43.19
SA-20830,2017-03-19,14.624000000000002
SA-20830,2017-03-19,30.93
SA-20830,2017-03-19,27.496
TM-21490,2017-08-22,210.008
HM-14860,2017-08-04,3.318
EJ-14155,2017-11-03,43.5
DL-13315,2017-01-03,38.88
XP-21865,2017-10-09,35.2
MA-17560,2017-10-20,45.528
CS-11845,2017-09-30,11.76
CS-11845,2017-09-30,3.89
MH-18115,2017-11-16,52.44
CB-12025,2017-09-11,32.36
JO-15145,2017-01-16,27.92
JO-15145,2017-01-16,399.672
KL-16555,2017-12-14,44.75
AG-10675,2017-09-07,13.48
DB-13210,2017-10-07,85.52
LH-17020,2017-05-05,21.24
LH-17020,2017-05-05,9.552
PJ-19015,2017-06-20,4.464
BO-11350,2017-08-15,50.4
DP-13000,2017-03-04,89.568
TM-21490,2017-07-27,14.89
NC-18415,2017-11-19,13.04
DJ-13510,2017-04-30,64.96
DJ-13510,2017-04-30,30.56
Dp-13240,2017-10-02,11.808
Dp-13240,2017-10-02,9.656
Dp-13240,2017-10-02,20.736000000000004
Dp-13240,2017-10-02,27.360000000000003
Dp-13240,2017-10-02,34.236000000000004
Dp-13240,2017-10-02,19.76
TM-21010,2017-09-18,15.96
SC-20725,2017-03-21,10.896
SC-20725,2017-03-21,8.544
LH-16900,2017-12-09,143.85600000000002
BD-11320,2017-06-10,88.77600000000001
BD-11320,2017-06-10,11.56
BD-11320,2017-06-10,15.58
KH-16630,2017-09-10,85.056
RP-19855,2017-05-27,98.16
RP-19855,2017-05-27,31.44
CC-12220,2017-06-26,358.2
GA-14725,2017-03-12,40.41
CV-12805,2017-02-18,167.976
CV-12805,2017-02-18,109.53
CV-12805,2017-02-18,9.82
NC-18535,2017-11-10,26.352000000000004
ML-18265,2017-09-21,71.98
ML-18265,2017-09-21,79.98
AH-10195,2017-08-24,24.672
AH-10195,2017-08-24,3.744
DM-13345,2017-12-08,87.92
DM-13345,2017-12-08,22.424000000000003
DM-13345,2017-12-08,90.48000000000002
DM-13345,2017-12-08,42.76
TS-21505,2017-09-18,10.080000000000002
TS-21505,2017-09-18,101.34
LC-16870,2017-09-23,20.736000000000004
LC-16870,2017-09-23,39.984
PJ-18835,2017-11-03,26.4
JF-15490,2017-01-20,3.52
FC-14245,2017-10-21,161.568
FC-14245,2017-10-21,4.064
FC-14245,2017-10-21,6.216
LH-16750,2017-04-25,8.895999999999999
TC-21295,2017-11-13,2.064
AI-10855,2017-09-09,6.368
PJ-18835,2017-05-19,38.016000000000005
MC-17605,2017-04-28,8.384
MC-17605,2017-04-28,6.848000000000001
BS-11755,2017-12-29,19.6
BS-11755,2017-12-29,68.46
PK-19075,2017-09-04,13.343999999999998
BD-11725,2017-09-28,9.24
TS-21505,2017-12-19,13.36
TS-21505,2017-12-19,78.256
Dp-13240,2017-06-15,44.400000000000006
Dp-13240,2017-06-15,84.55
Dp-13240,2017-06-15,17.94
CS-12250,2017-10-08,103.192
CS-12250,2017-10-08,36.0
CS-12250,2017-10-08,40.68
BF-11020,2017-04-01,23.976000000000003
BF-11020,2017-04-01,6.264
BF-11020,2017-04-01,20.808
BF-11020,2017-04-01,218.35200000000003
CG-12520,2017-01-26,18.16
HG-15025,2017-06-12,63.92000000000001
MM-18055,2017-07-15,6.56
MM-18055,2017-07-15,7.83
MM-18055,2017-07-15,41.9
MM-18055,2017-07-15,8.96
TH-21115,2017-11-02,3.312
TH-21115,2017-11-02,20.136000000000003
TH-21115,2017-11-02,8.856
JD-16015,2017-05-15,56.704
JD-16015,2017-05-15,11.12
MS-17980,2017-12-04,54.768
MS-17980,2017-12-04,13.392
MS-17980,2017-12-04,23.92
EA-14035,2017-04-30,9.78
MG-17890,2017-04-24,1.81
TB-21355,2017-08-06,115.296
LE-16810,2017-05-22,1.5919999999999996
LE-16810,2017-05-22,22.344
MG-17890,2017-09-22,67.4
JM-16195,2017-09-07,25.16
JM-16195,2017-09-07,126.56
JW-15220,2017-10-02,10.16
JE-15610,2017-03-31,34.54
JE-15610,2017-03-31,64.12
SU-20665,2017-03-13,19.456000000000003
SU-20665,2017-03-13,209.986
SU-20665,2017-03-13,29.760000000000005
SU-20665,2017-03-13,89.768
SU-20665,2017-03-13,15.552000000000003
SU-20665,2017-03-13,34.36000000000001
LC-17050,2017-09-09,6.56
LC-17050,2017-09-09,243.92
LC-17050,2017-09-09,47.52
PS-18970,2017-10-04,19.98
VP-21730,2017-11-30,83.56
VP-21730,2017-11-30,269.49
SV-20785,2017-02-13,25.02
SV-20785,2017-02-13,10.71
JL-15835,2017-03-25,11.05
DV-13045,2017-06-30,19.52
DR-12880,2017-06-26,13.872000000000002
DR-12880,2017-06-26,273.552
SC-20050,2017-09-03,82.56
ML-18040,2017-03-26,60.84
AT-10435,2017-04-02,11.12
SJ-20125,2017-03-23,34.76
HM-14860,2017-04-14,74.45
JB-16000,2017-11-02,19.44
AJ-10795,2017-07-17,32.400000000000006
AJ-10795,2017-07-17,57.9
AJ-10795,2017-07-17,10.56
MM-18280,2017-10-06,40.99
SH-19975,2017-10-27,15.840000000000002
SH-19975,2017-10-27,8.448
AG-10765,2017-10-14,13.455999999999998
PG-18895,2017-11-03,35.88
SC-20440,2017-09-22,40.176
KW-16435,2017-07-31,36.792
AG-10900,2017-09-25,177.54999999999998
RD-19720,2017-03-29,81.4
JP-15520,2017-12-08,178.11
JP-15520,2017-12-08,61.06
JP-15520,2017-12-08,459.92
JP-15520,2017-12-08,27.52
DR-12880,2017-06-29,30.69
DR-12880,2017-06-29,25.16
DH-13075,2017-03-28,12.96
DH-13075,2017-03-28,26.48
DH-13075,2017-03-28,26.72
DH-13075,2017-03-28,20.04
DH-13075,2017-03-28,21.56
DK-13090,2017-11-18,74.95
JM-16195,2017-08-12,54.92
AR-10345,2017-09-08,85.2
JK-16090,2017-10-02,39.072
JK-16090,2017-10-02,22.638
JK-16090,2017-10-02,95.144
MG-18205,2017-04-10,12.320000000000002
MG-18205,2017-04-10,4.4190000000000005
PG-18820,2017-09-29,35.0
PG-18820,2017-09-29,72.784
PG-18820,2017-09-29,97.84
PG-18820,2017-09-29,51.75
PG-18820,2017-09-29,46.672
JP-16135,2017-05-12,10.272000000000002
KE-16420,2017-11-13,61.792
KE-16420,2017-11-13,205.9992
CS-12175,2017-05-12,238.62
CS-12175,2017-05-12,7.77
CS-12175,2017-05-12,285.48
CS-12175,2017-05-12,19.168000000000003
KB-16405,2017-09-03,90.801
KB-16405,2017-09-03,181.764
KB-16405,2017-09-03,5.56
DO-13645,2017-11-27,57.568
JK-15730,2017-09-03,239.666
ME-17320,2017-03-30,59.76
EH-14005,2017-06-04,9.54
BP-11050,2017-10-08,42.76
SS-20410,2017-09-10,2.78
KD-16495,2017-09-09,99.87
LS-16945,2017-01-12,9.78
FM-14290,2017-11-06,59.94
FM-14290,2017-11-06,45.36
FM-14290,2017-11-06,26.4
FM-14290,2017-11-06,41.4
FM-14290,2017-11-06,16.95
RB-19435,2017-11-19,22.96
RL-19615,2017-07-07,15.552000000000003
RL-19615,2017-07-07,13.392
RL-19615,2017-07-07,16.776000000000003
JF-15295,2017-05-19,95.992
JF-15295,2017-05-19,13.216
RW-19690,2017-10-12,5.88
CB-12535,2017-03-05,42.68
SD-20485,2017-04-15,20.736000000000004
ML-17395,2017-02-09,21.12
LR-17035,2017-08-20,17.22
LR-17035,2017-08-20,107.88
BD-11770,2017-02-06,240.784
RR-19525,2017-07-13,13.56
EH-14185,2017-09-16,20.544000000000004
ES-14020,2017-09-15,369.544
ES-14020,2017-09-15,184.752
DL-12865,2017-09-21,12.294
AG-10390,2017-09-07,19.76
KN-16390,2017-12-11,128.85000000000002
GB-14530,2017-04-01,127.95
LS-16945,2017-04-24,69.98
DM-13015,2017-08-24,10.368000000000002
AC-10615,2017-02-23,8.4
AC-10615,2017-02-23,71.96
AH-10585,2017-07-06,239.24
TD-20995,2017-04-23,54.900000000000006
AH-10075,2017-05-19,27.888
CC-12430,2017-05-20,6.98
CC-12430,2017-05-20,343.20000000000005
KD-16495,2017-08-13,17.544
FH-14365,2017-12-25,270.62
NZ-18565,2017-08-05,151.056
PC-18745,2017-12-28,1.1880000000000002
SV-20365,2017-09-20,272.646
SV-20365,2017-09-20,38.52
SV-20365,2017-09-20,72.64
SV-20365,2017-09-20,45.4
SV-20365,2017-09-20,13.76
SV-20365,2017-09-20,80.991
SV-20365,2017-09-20,11.784
SV-20365,2017-09-20,4.36
SV-20365,2017-09-20,104.85
SV-20365,2017-09-20,59.97
JR-16210,2017-09-19,191.976
JR-16210,2017-09-19,23.832
CB-12415,2017-12-04,61.568
SS-20140,2017-06-03,44.75
SS-20140,2017-06-03,11.96
SS-20140,2017-06-03,3.912
EM-14200,2017-03-26,53.25
EM-14200,2017-03-26,3.76
JF-15190,2017-07-09,195.64
JF-15190,2017-07-09,119.04
GT-14710,2017-06-27,20.07
PJ-18835,2017-11-21,11.76
PJ-18835,2017-11-21,40.736
RD-19585,2017-07-03,87.92
CV-12805,2017-04-20,51.968
CV-12805,2017-04-20,51.336000000000006
CV-12805,2017-04-20,332.704
CV-12805,2017-04-20,42.40800000000001
AM-10705,2017-04-04,383.84
MW-18220,2017-12-13,31.44
AG-10330,2017-12-22,25.920000000000005
AG-10330,2017-12-22,6.329999999999999
AG-10330,2017-12-22,75.88
CM-12160,2017-10-21,71.376
MG-17650,2017-12-01,7.712000000000001
ME-18010,2017-09-29,51.168000000000006
YS-21880,2017-08-18,65.94
MB-17305,2017-11-12,18.24
MB-17305,2017-11-12,76.12
JB-16000,2017-09-14,56.7
DK-12985,2017-12-23,72.704
DK-12985,2017-12-23,12.264
NW-18400,2017-07-11,30.32
JF-15415,2017-09-11,177.568
JF-15415,2017-09-11,19.44
JF-15415,2017-09-11,79.96
ML-17410,2017-05-29,43.41
ML-17410,2017-05-29,6.24
ML-17410,2017-05-29,7.98
GK-14620,2017-09-09,9.856000000000002
LR-17035,2017-07-23,41.4
YS-21880,2017-05-05,34.5
BB-11545,2017-12-02,39.992
BB-11545,2017-12-02,179.89999999999998
AS-10285,2017-12-11,116.312
JH-15910,2017-05-12,5.904
MZ-17335,2017-11-30,25.83
AH-10210,2017-11-23,195.96000000000004
NK-18490,2017-06-18,74.352
AI-10855,2017-05-05,6.68
NG-18355,2017-02-16,14.99
EB-13750,2017-11-25,39.96000000000001
EB-13750,2017-11-25,34.08
SP-20860,2017-09-28,10.368000000000002
TS-21370,2017-10-05,87.8
TS-21370,2017-10-05,221.382
RB-19465,2017-10-20,24.55
BF-11275,2017-11-03,361.376
CS-12250,2017-01-23,19.68
CS-12250,2017-01-23,25.92
CS-12250,2017-01-23,6.48
CS-12250,2017-01-23,86.352
CK-12205,2017-11-21,51.84
DS-13030,2017-04-04,41.22
DS-13030,2017-04-04,240.37
DS-13030,2017-04-04,119.02
SA-20830,2017-05-19,133.12
CC-12430,2017-10-03,83.92
CC-12430,2017-10-03,6.63
DB-13360,2017-04-10,99.99
TB-21250,2017-01-15,47.984
TB-21250,2017-01-15,62.592
TB-21250,2017-01-15,4.275999999999999
AH-10120,2017-10-31,5.248
GM-14455,2017-08-06,24.64
BD-11725,2017-05-30,241.96
BD-11725,2017-05-30,3.89
BD-11725,2017-05-30,8.01
BW-11110,2017-08-31,149.73000000000002
GT-14710,2017-05-14,46.2
GT-14710,2017-05-14,47.952000000000005
GT-14710,2017-05-14,7.992000000000001
GT-14710,2017-05-14,76.864
AH-10120,2017-08-17,102.93
AH-10120,2017-08-17,98.16
DR-12940,2017-11-10,11.52
DL-13495,2017-08-21,83.88
DO-13645,2017-08-19,19.44
JG-15160,2017-05-27,35.0
JG-15160,2017-05-27,477.15
JG-15160,2017-05-27,302.376
TT-21460,2017-03-04,2.4640000000000004
TT-21460,2017-03-04,8.72
EC-14050,2017-07-31,56.56
EC-14050,2017-07-31,36.96
AJ-10780,2017-05-14,3.76
AJ-10780,2017-05-14,14.7
AJ-10780,2017-05-14,37.2
AJ-10780,2017-05-14,89.97
AJ-10780,2017-05-14,261.96
AJ-10780,2017-05-14,74.0
EH-13945,2017-05-22,68.46
NR-18550,2017-06-03,4.554
NR-18550,2017-06-03,5.2
NR-18550,2017-06-03,205.992
NR-18550,2017-06-03,15.552000000000003
NR-18550,2017-06-03,24.472
NR-18550,2017-06-03,241.568
NR-18550,2017-06-03,110.4
KN-16390,2017-06-03,78.66
KN-16390,2017-06-03,45.36
JM-15535,2017-09-19,32.400000000000006
KH-16510,2017-10-28,24.0
KH-16510,2017-10-28,15.552000000000003
